Batch,Condition,Timestamp_us,Deformability,Area,RingRatio,Brightness_Q1,Brightness_Q2,Brightness_Q3,Brightness_Q4
18,0603_hek_control_1,1748944491222026,0.0384734,733.5,20.8567,170,178,188,205
18,0603_hek_control_1,1748944491225998,0.0538252,954.5,20.8806,170,178,186,205
18,0603_hek_control_1,1748944491226806,0.0305139,679.5,19.0526,170,177,185,207
18,0603_hek_control_1,1748944491232594,0.0283323,831.5,20.8567,171,178,186,203
18,0603_hek_control_1,1748944491237001,0.0251404,875,22.0341,170,178,185,201
18,0603_hek_control_1,1748944491258000,0.027206,731.5,20.8087,170,177,186,205
18,0603_hek_control_1,1748944491274598,0.0307027,701.5,19.3003,170,177,185,207
18,0603_hek_control_1,1748944491278401,0.0357036,612,18.9077,170,178,183,205
18,0603_hek_control_1,1748944491292804,0.0434915,1044.5,23.4201,171,179,188,207
18,0603_hek_control_1,1748944491298792,0.0470116,702.5,19.5832,169,177,185,203
18,0603_hek_control_1,1748944491299799,0.050333,1080.5,24.8495,172,180,190,227
18,0603_hek_control_1,1748944491301301,0.0562116,954,22.1811,171,179,187,203
18,0603_hek_control_1,1748944491302804,0.018486,786,20,170,178,186,209
18,0603_hek_control_1,1748944491312002,0.0381222,893,20.5305,171,179,188,212
18,0603_hek_control_1,1748944491316192,0.0197994,730,21.436,172,180,187,205
18,0603_hek_control_1,1748944491318605,0.0461872,801,20.7605,171,178,185,211
18,0603_hek_control_1,1748944491327199,0.0287727,1018,24,172,180,189,207
18,0603_hek_control_1,1748944491336200,0.0712861,1062,23.3987,170,178,187,207
18,0603_hek_control_1,1748944491338992,0.0577125,903,21.6564,171,180,188,210
18,0603_hek_control_1,1748944491351594,0.0250726,849.5,21.6564,170,178,186,205
18,0603_hek_control_1,1748944491361800,0.0262644,1293,24.0312,172,179,188,209
18,0603_hek_control_1,1748944491378393,0.0390145,852,20.347,170,178,185,203
18,0603_hek_control_1,1748944491382795,0.0453704,811.5,21.3659,170,178,186,207
18,0603_hek_control_1,1748944491404200,0.0370679,995.5,22.5832,172,180,189,212
18,0603_hek_control_1,1748944491443823,0.0283023,755.5,20.4817,171,178,187,205
18,0603_hek_control_1,1748944491448604,0.0685794,667,19.6723,170,177,186,205
18,0603_hek_control_1,1748944491454200,0.0285659,1247.5,24.7386,172,180,189,210
18,0603_hek_control_1,1748944491464399,0.084716,1180,23.076,170,178,187,214
18,0603_hek_control_1,1748944491465391,0.0557333,840,21.5407,170,178,187,206
18,0603_hek_control_1,1748944491472916,0.0344055,766.5,19.4679,170,178,185,203
18,0603_hek_control_1,1748944491474330,0.0517985,721.5,19.6214,170,177,186,205
18,0603_hek_control_1,1748944491478596,0.0510812,904.5,21.0594,170,177,185,204
18,0603_hek_control_1,1748944491483001,0.0406447,1051.5,23.8537,170,178,188,213
18,0603_hek_control_1,1748944491489393,0.0541165,650.5,20.567,171,178,186,202
18,0603_hek_control_1,1748944491490018,0.0343322,926,22.1698,171,180,189,206
18,0603_hek_control_1,1748944491491183,0.0190377,718,18.9737,170,176,184,199
18,0603_hek_control_1,1748944491494996,0.0426459,733.5,20.2485,170,177,185,205
18,0603_hek_control_1,1748944491498492,0.0342153,650.5,19.3778,170,179,186,210
18,0603_hek_control_1,1748944491498991,0.0451017,734,16.3095,170,175,180,198
18,0603_hek_control_1,1748944491500788,0.0316499,791,20.025,170,176,183,210
18,0603_hek_control_1,1748944491504195,0.0526268,716,20.8327,172,179,188,207
18,0603_hek_control_1,1748944491507796,0.0524795,774.5,19.4551,170,177,185,205
18,0603_hek_control_1,1748944491508150,0.0308603,827.5,20.5305,170,178,186,202
18,0603_hek_control_1,1748944491509597,0.0243341,600,19.8242,170,178,186,203
18,0603_hek_control_1,1748944491517805,0.0733968,1089.5,22.891,171,179,187,205
18,0603_hek_control_1,1748944491518424,0.0293094,975,22.0907,170,178,186,205
18,0603_hek_control_1,1748944491520205,0.0401972,1039,22.9783,170,178,186,205
18,0603_hek_control_1,1748944491522798,0.046427,825.5,20.567,170,178,186,198
18,0603_hek_control_1,1748944491524199,0.0303088,689,19.7358,170,178,186,203
18,0603_hek_control_1,1748944491531001,0.0390672,1120,22.4277,170,178,188,210
18,0603_hek_control_1,1748944491534993,0.0253355,719,20.8207,171,178,186,206
18,0603_hek_control_1,1748944491535844,0.0340144,569.5,19.7358,170,178,187,205
18,0603_hek_control_1,1748944491539412,0.0410044,568.5,17.1172,170,177,182,202
18,0603_hek_control_1,1748944491540797,0.047382,799.5,19.7864,172,179,188,206
18,0603_hek_control_1,1748944491541391,0.0504381,698.5,20,170,178,186,205
18,0603_hek_control_1,1748944491542198,0.107182,1404.5,24.5255,170,178,188,207
18,0603_hek_control_1,1748944491544995,0.0799921,1174,23.7592,172,180,189,204
18,0603_hek_control_1,1748944491547195,0.0510879,719.5,20.4206,171,179,187,210
18,0603_hek_control_1,1748944491547595,0.0679952,995,21.2014,171,178,186,206
18,0603_hek_control_1,1748944491547986,0.0401091,627,17.8326,170,178,186,203
18,0603_hek_control_1,1748944491548990,0.0377504,772.5,20.0998,170,178,187,207
18,0603_hek_control_1,1748944491550402,0.040038,1012.5,22.2823,170,178,186,217
18,0603_hek_control_1,1748944491553201,0.0217614,628.5,20.3715,172,179,187,203
18,0603_hek_control_1,1748944491553537,0.0397976,1002,20.8926,170,178,185,201
18,0603_hek_control_1,1748944491555799,0.0337058,766,20.6398,170,178,185,207
18,0603_hek_control_1,1748944491560407,0.0249413,695.5,21.4243,171,179,187,216
18,0603_hek_control_1,1748944491562996,0.0720025,944,21.806,170,180,189,210
18,0603_hek_control_1,1748944491563206,0.0468142,711.5,20.0375,170,178,188,210
18,0603_hek_control_1,1748944491567796,0.0326793,737.5,20.8567,171,179,186,203
18,0603_hek_control_1,1748944491568197,0.0392727,988,21.8289,170,178,187,205
18,0603_hek_control_1,1748944491568647,0.0288779,801.5,22.1133,172,180,189,205
18,0603_hek_control_1,1748944491572406,0.0404213,758,21.8518,172,180,187,203
18,0603_hek_control_1,1748944491572610,0.0247811,751.5,20.0998,170,178,186,203
18,0603_hek_control_1,1748944491576396,0.0292459,874.5,21.4243,172,179,188,208
18,0603_hek_control_1,1748944491584680,0.044207,551.5,18.4526,170,178,185,207
18,0603_hek_control_1,1748944491585189,0.0235293,723.5,19.685,170,178,186,206
18,0603_hek_control_1,1748944491585305,0.0235293,723.5,19.685,170,178,186,206
18,0603_hek_control_1,1748944491585418,0.0216221,762.5,20.0749,170,177,186,210
18,0603_hek_control_1,1748944491585552,0.0216221,762.5,20.0749,170,177,186,210
18,0603_hek_control_1,1748944491589597,0.0512509,954.5,23.0868,170,178,187,208
18,0603_hek_control_1,1748944491596197,0.0583404,823.5,19.6723,170,177,185,209
18,0603_hek_control_1,1748944491597595,0.0439118,1036,20.7966,170,178,187,210
18,0603_hek_control_1,1748944491599199,0.0318307,710,20.7966,172,179,187,210
18,0603_hek_control_1,1748944491604395,0.0530805,953,21.8632,170,178,187,211
18,0603_hek_control_1,1748944491608792,0.0374211,744,21.6564,172,179,186,205
18,0603_hek_control_1,1748944491610196,0.0239738,793,21.8975,171,178,186,205
18,0603_hek_control_1,1748944491626796,0.0367532,919,22.6385,172,179,188,206
18,0603_hek_control_1,1748944491629191,0.0818402,809,21.319,171,178,185,203
18,0603_hek_control_1,1748944491637399,0.0507244,901,21.319,170,178,186,212
18,0603_hek_control_1,1748944491657280,0.0414749,947.5,19.4679,170,176,182,201
18,0603_hek_control_1,1748944491673812,0.0402699,882.5,22.3271,171,178,187,205
18,0603_hek_control_1,1748944491677804,0.0551168,1191.5,24.5662,172,180,188,211
18,0603_hek_control_1,1748944491680800,0.0349312,673.5,16.9706,170,176,182,195
18,0603_hek_control_1,1748944491682389,0.0422186,663.5,19.2743,170,178,186,205
18,0603_hek_control_1,1748944491684188,0.0363617,630,19.4679,170,178,186,206
18,0603_hek_control_1,1748944491696390,0.0315865,991.5,22.1698,171,178,188,210
18,0603_hek_control_1,1748944491712362,0.0486084,860.5,22.1472,170,179,189,209
18,0603_hek_control_1,1748944491724798,0.0569918,1022.5,22,172,180,188,214
18,0603_hek_control_1,1748944491752195,0.0302863,702,19.8494,170,178,186,210
18,0603_hek_control_1,1748944491759093,0.0260666,697,17.088,170,177,183,201
18,0603_hek_control_1,1748944491767601,0.0377977,928,21.6679,171,178,188,211
18,0603_hek_control_1,1748944491768846,0.0262356,892,22.2711,170,178,186,205
18,0603_hek_control_1,1748944491768978,0.0262356,892,22.2711,170,178,186,205
18,0603_hek_control_1,1748944491788601,0.0310227,704.5,19.7864,170,178,186,209
18,0603_hek_control_1,1748944491791397,0.0382298,870,22.102,172,179,186,204
18,0603_hek_control_1,1748944491812401,0.0661043,828.5,21.7025,170,179,188,206
18,0603_hek_control_1,1748944491813185,0.0407167,653.5,19.4936,170,178,185,199
18,0603_hek_control_1,1748944491813786,0.0557586,640.5,19.4679,170,177,186,210
18,0603_hek_control_1,1748944491818781,0.0423003,271,15.0665,170,174,180,197
18,0603_hek_control_1,1748944491820391,0.0392483,600.5,20.5548,170,177,186,203
18,0603_hek_control_1,1748944491823199,0.0413739,884.5,22.0681,172,180,188,211
18,0603_hek_control_1,1748944491826387,0.030254,655.5,16.4773,171,175,179,193
18,0603_hek_control_1,1748944491832597,0.0688438,1022.5,23.2379,171,180,189,206
18,0603_hek_control_1,1748944491833790,0.0538549,1014,23.2487,170,178,188,211
18,0603_hek_control_1,1748944491841197,0.0413117,739.5,18.8812,171,177,183,202
18,0603_hek_control_1,1748944491844000,0.0436837,900.5,24.9199,170,177,185,207
18,0603_hek_control_1,1748944491849790,0.0326919,800.5,21.3307,170,177,186,210
18,0603_hek_control_1,1748944491855069,0.053916,919,21.9886,171,178,188,211
18,0603_hek_control_1,1748944491858202,0.0729251,897.5,21.095,170,176,182,197
18,0603_hek_control_1,1748944491862199,0.0323964,780,20.9523,171,178,186,211
18,0603_hek_control_1,1748944491869723,0.0473104,839.5,20.5426,171,178,186,206
18,0603_hek_control_1,1748944491878796,0.0353191,764.5,19.0526,170,177,186,206
18,0603_hek_control_1,1748944491887016,0.0381038,856.5,21.5174,171,179,187,206
18,0603_hek_control_1,1748944491915191,0.0277179,728.5,20.5791,172,180,187,206
18,0603_hek_control_1,1748944491927800,0.0388594,857,20.5061,170,177,186,210
18,0603_hek_control_1,1748944491938994,0.0356124,600,19.3778,170,178,186,202
18,0603_hek_control_1,1748944491955995,0.0573001,781,21.2132,171,178,188,210
18,0603_hek_control_1,1748944491964995,0.0309954,787.5,19.5704,170,178,186,212
18,0603_hek_control_1,1748944491989640,0.0280029,1034.5,22.3495,170,177,185,208
18,0603_hek_control_1,1748944492008402,0.0420212,711,20.3224,170,178,186,205
18,0603_hek_control_1,1748944492010789,0.0208965,775.5,20.0125,170,178,186,214
18,0603_hek_control_1,1748944492019593,0.0440772,742.5,20.0125,170,177,187,210
18,0603_hek_control_1,1748944492019804,0.0484629,828.5,21.436,172,179,187,206
18,0603_hek_control_1,1748944492029396,0.0415696,581,19.7484,172,179,186,205
18,0603_hek_control_1,1748944492039851,0.0298805,769.5,20.3593,170,177,186,205
18,0603_hek_control_1,1748944492051189,0.0471451,668.5,19.7864,170,178,186,205
18,0603_hek_control_1,1748944492060018,0.0228711,763.5,21.2485,172,178,186,207
18,0603_hek_control_1,1748944492061595,0.0455011,688,17.4642,170,175,181,196
18,0603_hek_control_1,1748944492066802,0.0641578,957,19.7358,171,177,184,199
18,0603_hek_control_1,1748944492077823,0.0406579,952.5,20.7002,171,178,186,210
18,0603_hek_control_1,1748944492088397,0.0653271,971.5,21.7256,171,179,189,210
18,0603_hek_control_1,1748944492092396,0.0477485,871,20.8806,171,178,185,202
18,0603_hek_control_1,1748944492105194,0.0427375,875,21.8518,172,179,188,205
18,0603_hek_control_1,1748944492107015,0.0452029,813.5,21.1069,170,179,186,205
18,0603_hek_control_1,1748944492113191,0.0552364,726.5,21.4243,171,179,187,203
18,0603_hek_control_1,1748944492116390,0.0341634,756.5,20.0375,171,178,186,207
18,0603_hek_control_1,1748944492119398,0.0535387,746.5,21.0713,171,179,187,207
18,0603_hek_control_1,1748944492121789,0.0455905,797,20.8447,170,178,186,199
18,0603_hek_control_1,1748944492128201,0.0455312,959.5,23.2594,172,180,186,202
18,0603_hek_control_1,1748944492132193,0.0330444,967,22.4165,171,180,187,209
18,0603_hek_control_1,1748944492132397,0.0416972,711.5,20.4083,171,179,186,205
18,0603_hek_control_1,1748944492140795,0.0311243,914.5,19.0263,171,177,185,199
18,0603_hek_control_1,1748944492142864,0.0349266,842.5,22.3159,172,180,188,207
18,0603_hek_control_1,1748944492148798,0.0523216,794.5,20.8207,171,178,187,214
18,0603_hek_control_1,1748944492155398,0.0580052,923.5,21.0713,170,177,184,209
18,0603_hek_control_1,1748944492155601,0.0232317,706,20.6761,172,180,188,207
18,0603_hek_control_1,1748944492161792,0.0370267,872.5,19.7358,170,177,186,213
18,0603_hek_control_1,1748944492166449,0.035911,1184,23.0651,170,177,188,219
18,0603_hek_control_1,1748944492167387,0.0488074,664.5,19.0132,170,178,186,203
18,0603_hek_control_1,1748944492169887,0.0340003,677.5,20.2731,170,178,186,205
18,0603_hek_control_1,1748944492171796,0.0181831,637,20.4939,170,179,186,206
18,0603_hek_control_1,1748944492172998,0.0256564,713,20.0375,170,178,186,202
18,0603_hek_control_1,1748944492177997,0.0465144,894.5,21.1542,170,178,186,210
18,0603_hek_control_1,1748944492199435,0.0455998,1008,23.1084,172,180,189,210
18,0603_hek_control_1,1748944492202779,0.0433433,1087.5,23.0868,170,178,186,207
18,0603_hek_control_1,1748944492205594,0.0543429,773.5,18.6548,171,177,183,198
18,0603_hek_control_1,1748944492207396,0.0495675,718,21.0119,172,178,188,205
18,0603_hek_control_1,1748944492207993,0.0351097,738.5,20.7846,170,178,186,205
18,0603_hek_control_1,1748944492211189,0.0482699,643,19.4294,171,178,186,203
18,0603_hek_control_1,1748944492215408,0.0205221,858,20.1494,170,178,186,207
18,0603_hek_control_1,1748944492216593,0.0330209,897.5,21.6333,170,179,188,210
18,0603_hek_control_1,1748944492218593,0.042507,844,21.1069,170,179,188,211
18,0603_hek_control_1,1748944492225109,0.0357026,811.5,21.0713,170,178,186,209
18,0603_hek_control_1,1748944492234600,0.0419802,807,21.6333,172,179,188,204
18,0603_hek_control_1,1748944492238411,0.0336119,730,20.5305,171,179,187,205
18,0603_hek_control_1,1748944492242622,0.0186916,752.5,21.2132,170,177,185,206
18,0603_hek_control_1,1748944492253198,0.0303005,719.5,20.6519,171,178,188,205
18,0603_hek_control_1,1748944492268993,0.0316587,772.5,20.8926,171,178,186,206
18,0603_hek_control_1,1748944492285596,0.020202,638.5,19.685,170,177,185,205
18,0603_hek_control_1,1748944492295990,0.0217486,649,19.7231,170,176,183,199
18,0603_hek_control_1,1748944492296996,0.0609159,1125,24.1661,172,180,190,207
18,0603_hek_control_1,1748944492300991,0.0708347,720,21,170,178,186,202
18,0603_hek_control_1,1748944492313996,0.0403739,779.5,21.7256,170,179,187,209
18,0603_hek_control_1,1748944492317799,0.0731564,676.5,19.7611,170,178,186,201
18,0603_hek_control_1,1748944492321989,0.0361771,695.5,19.3649,170,178,186,207
18,0603_hek_control_1,1748944492331991,0.0946719,319,16.4012,169,176,181,197
18,0603_hek_control_1,1748944492335997,0.0206373,628.5,19.0919,170,177,185,206
18,0603_hek_control_1,1748944492338189,0.0328964,547.5,19.4936,170,178,185,201
18,0603_hek_control_1,1748944492352809,0.0301091,726,20.9045,172,180,187,207
18,0603_hek_control_1,1748944492380996,0.0413841,889,22.2823,171,180,188,212
18,0603_hek_control_1,1748944492408595,0.0465315,743.5,20.1742,170,178,186,203
18,0603_hek_control_1,1748944492420087,0.0711411,815,21.272,170,178,189,209
18,0603_hek_control_1,1748944492433806,0.0308854,680.5,19.8494,170,178,186,203
18,0603_hek_control_1,1748944492438236,0.0602185,860.5,21.6564,171,178,186,204
18,0603_hek_control_1,1748944492455394,0.026029,781.5,21.2368,170,180,187,205
18,0603_hek_control_1,1748944492457999,0.0565887,797,21.5639,171,180,188,202
18,0603_hek_control_1,1748944492462196,0.0310564,696.5,21.8746,170,178,187,219
18,0603_hek_control_1,1748944492465188,0.0327581,747.5,20.8926,170,178,186,204
18,0603_hek_control_1,1748944492468816,0.0297833,729.5,18.9473,172,178,186,205
18,0603_hek_control_1,1748944492470285,0.0317418,793.5,19.5192,170,178,186,210
18,0603_hek_control_1,1748944492474407,0.0287668,751,19.1311,170,178,187,211
18,0603_hek_control_1,1748944492474818,0.0480399,704,20.9404,171,180,187,207
18,0603_hek_control_1,1748944492477387,0.030221,727.5,20.6519,170,178,186,206
18,0603_hek_control_1,1748944492485594,0.0312888,790.5,21.3776,172,180,186,205
18,0603_hek_control_1,1748944492495194,0.0185378,569,18.6949,170,177,186,203
18,0603_hek_control_1,1748944492500789,0.0509455,621.5,19.5448,171,178,187,207
18,0603_hek_control_1,1748944492501585,0.0514482,674.5,19.3649,170,178,186,205
18,0603_hek_control_1,1748944492502982,0.0253604,495,17.621,170,177,185,200
18,0603_hek_control_1,1748944492504985,0.0550627,833,20.445,170,178,186,207
18,0603_hek_control_1,1748944492509800,0.0559006,1021.5,22.891,171,180,190,211
18,0603_hek_control_1,1748944492527594,0.0583267,912,21.5058,170,180,187,210
18,0603_hek_control_1,1748944492535197,0.0307813,866,21.7256,170,175,185,207
18,0603_hek_control_1,1748944492549600,0.0664331,741.5,21.095,171,179,187,203
18,0603_hek_control_1,1748944492564399,0.0518222,818,20.8686,172,179,187,203
18,0603_hek_control_1,1748944492565589,0.0617584,655,20.2361,170,178,186,203
18,0603_hek_control_1,1748944492583597,0.0546036,937,20.9881,170,178,185,210
18,0603_hek_control_1,1748944492607992,0.0691295,821.5,20.0624,170,178,187,203
18,0603_hek_control_1,1748944492615796,0.0262565,611.5,19.4036,170,178,186,206
18,0603_hek_control_1,1748944492625795,0.0387042,833,21.6679,170,178,187,207
18,0603_hek_control_1,1748944492629596,0.0523265,1041.5,21.8632,171,179,188,220
18,0603_hek_control_1,1748944492630388,0.0436217,535,17.4786,170,177,185,201
18,0603_hek_control_1,1748944492630791,0.0426627,677,20.4206,170,178,185,209
18,0603_hek_control_1,1748944492646599,0.0546297,812.5,20.1122,170,177,186,205
18,0603_hek_control_1,1748944492647591,0.0510991,825,20.4695,170,178,186,206
18,0603_hek_control_1,1748944492648609,0.0451294,701,21.1778,171,178,187,205
18,0603_hek_control_1,1748944492652594,0.0853417,957.5,21.1542,170,178,187,202
18,0603_hek_control_1,1748944492654986,0.043716,757.5,21.1069,171,179,186,202
18,0603_hek_control_1,1748944492668991,0.0419949,860.5,20.5791,170,178,185,202
18,0603_hek_control_1,1748944492669389,0.0639911,775.5,20.2608,171,178,186,205
18,0603_hek_control_1,1748944492676791,0.0402847,646.5,20.6277,170,179,186,203
18,0603_hek_control_1,1748944492683191,0.0431081,966.5,22.2711,170,178,186,205
18,0603_hek_control_1,1748944492686991,0.051907,604.5,18.1384,169,176,184,211
18,0603_hek_control_1,1748944492697997,0.0390316,898.5,22.9565,171,178,187,215
18,0603_hek_control_1,1748944492701793,0.0457213,1163.5,21.2603,170,178,186,217
18,0603_hek_control_1,1748944492701993,0.0372766,639.5,19.4551,170,178,185,210
18,0603_hek_control_1,1748944492704400,0.0328603,730.5,19.9625,172,179,186,205
18,0603_hek_control_1,1748944492704595,0.0460455,787.5,21.1424,170,178,186,203
18,0603_hek_control_1,1748944492708006,0.0229356,855,20.4817,169,177,185,205
18,0603_hek_control_1,1748944492715592,0.0387057,770.5,19.4936,170,178,186,203
18,0603_hek_control_1,1748944492720188,0.0492484,734,19.4422,170,178,186,204
18,0603_hek_control_1,1748944492723508,0.0455077,727.5,21.0119,170,178,186,207
18,0603_hek_control_1,1748944492725993,0.0261277,803,21.7141,170,178,188,216
18,0603_hek_control_1,1748944492726786,0.0420978,721,20.4083,170,178,186,201
18,0603_hek_control_1,1748944492728986,0.0259768,664,18.775,170,177,186,213
18,0603_hek_control_1,1748944492731391,0.0376904,924,22.4277,171,179,187,210
18,0603_hek_control_1,1748944492731786,0.0471543,801.5,20.8207,170,178,185,210
18,0603_hek_control_1,1748944492739592,0.0684664,953.5,22.561,170,179,188,209
18,0603_hek_control_1,1748944492749394,0.0208571,753.5,20.9284,170,177,186,212
18,0603_hek_control_1,1748944492754481,0.0451949,808,20.9523,172,180,189,211
18,0603_hek_control_1,1748944492765586,0.0196105,313.5,15.0831,170,177,181,194
18,0603_hek_control_1,1748944492774402,0.0477764,1057,22.9891,172,180,188,209
18,0603_hek_control_1,1748944492780792,0.0372739,925.5,17.9304,171,176,183,200
18,0603_hek_control_1,1748944492789494,0.0428867,817.5,19.4679,170,175,183,198
18,0603_hek_control_1,1748944492793801,0.0567439,1106.5,23.0868,171,180,187,213
18,0603_hek_control_1,1748944492795993,0.0179534,628.5,18,169,174,181,195
18,0603_hek_control_1,1748944492805990,0.0473121,611,19.6596,170,178,186,207
18,0603_hek_control_1,1748944492820587,0.0571272,1016,21.8289,170,178,188,207
18,0603_hek_control_1,1748944492820712,0.0571272,1016,21.8289,170,178,188,207
18,0603_hek_control_1,1748944492825591,0.0360909,721.5,20.4083,172,178,186,202
18,0603_hek_control_1,1748944492858992,0.0465586,900.5,21.8632,170,176,185,201
18,0603_hek_control_1,1748944492928196,0.0256875,740,21.4826,171,179,186,206
18,0603_hek_control_1,1748944492928593,0.034674,898,19.4551,171,177,184,204
18,0603_hek_control_1,1748944492942634,0.0351755,628.5,19.8116,170,178,186,203
18,0603_hek_control_1,1748944492954192,0.0298289,701,18.9077,170,177,186,214
18,0603_hek_control_1,1748944492965793,0.0371834,628.5,18.6279,170,178,184,202
18,0603_hek_control_1,1748944492987000,0.0349216,753,19.3778,170,177,185,202
18,0603_hek_control_1,1748944493002416,0.0593851,873.5,19.9374,172,178,186,206
18,0603_hek_control_1,1748944493022593,0.0208653,686,20.7002,171,178,186,202
18,0603_hek_control_1,1748944493030391,0.0470066,719.5,19.9875,171,179,186,205
18,0603_hek_control_1,1748944493031794,0.0278553,993,22.1698,172,180,188,210
18,0603_hek_control_1,1748944493032002,0.0580468,877.5,21.0594,170,178,186,215
18,0603_hek_control_1,1748944493033987,0.0535238,811.5,21.5986,170,178,186,205
18,0603_hek_control_1,1748944493037393,0.0287648,643,19.3778,170,178,185,203
18,0603_hek_control_1,1748944493065395,0.0313834,759,19.7358,170,178,186,207
18,0603_hek_control_1,1748944493079192,0.0253844,820.5,20.6277,170,176,186,207
18,0603_hek_control_1,1748944493080796,0.0532464,756.5,20.9165,170,178,186,205
18,0603_hek_control_1,1748944493089909,0.0278183,777.5,21.1424,171,180,188,209
18,0603_hek_control_1,1748944493093591,0.0337559,675,18.4526,170,177,185,210
18,0603_hek_control_1,1748944493098386,0.0548866,923,22.5721,172,180,189,203
18,0603_hek_control_1,1748944493128391,0.0483785,716.5,20.6155,170,178,187,206
18,0603_hek_control_1,1748944493137793,0.0280127,799,21.0119,170,178,188,211
18,0603_hek_control_1,1748944493151194,0.0184062,736.5,18.6949,172,179,186,203
19,0603_hek_control_1,1748944493162392,0.0322169,600.5,20.2978,170,178,186,202
19,0603_hek_control_1,1748944493169475,0.0505776,819,22.0794,172,179,187,205
19,0603_hek_control_1,1748944493172813,0.0339641,498,17.6068,170,177,183,199
19,0603_hek_control_1,1748944493186802,0.0446711,855.5,21.587,171,178,187,203
19,0603_hek_control_1,1748944493189293,0.0478629,820.5,22.6826,171,179,188,205
19,0603_hek_control_1,1748944493226280,0.0749961,682,20.9165,171,179,187,207
19,0603_hek_control_1,1748944493253466,0.0218425,534,19,170,178,185,197
19,0603_hek_control_1,1748944493259067,0.0474361,696.5,19.8872,170,178,185,202
19,0603_hek_control_1,1748944493268270,0.0271296,559,19.5064,170,178,186,205
19,0603_hek_control_1,1748944493270076,0.0383549,825.5,21.2838,171,180,188,211
19,0603_hek_control_1,1748944493272351,0.0494015,777.5,20.2237,170,178,186,207
19,0603_hek_control_1,1748944493274673,0.016901,871.5,20.7966,171,177,185,205
19,0603_hek_control_1,1748944493276693,0.0323078,654.5,20.0624,171,179,187,207
19,0603_hek_control_1,1748944493276901,0.0511788,666,20.137,171,179,188,207
19,0603_hek_control_1,1748944493282667,0.0394845,627.5,15.7162,170,175,180,196
19,0603_hek_control_1,1748944493284469,0.0331492,647,19.8494,172,179,187,203
19,0603_hek_control_1,1748944493284695,0.0222823,743.5,19.8746,171,178,186,210
19,0603_hek_control_1,1748944493297007,0.0360124,841,22.1698,172,180,188,206
19,0603_hek_control_1,1748944493298409,0.0413802,730.5,19.3391,170,178,186,208
19,0603_hek_control_1,1748944493301803,0.0252888,787.5,20.9165,170,178,185,202
19,0603_hek_control_1,1748944493307666,0.0385657,734.5,21.4243,170,178,186,205
19,0603_hek_control_1,1748944493310482,0.0387526,763.5,21.166,170,178,187,203
19,0603_hek_control_1,1748944493312191,0.0284407,950,21.1069,170,177,185,211
19,0603_hek_control_1,1748944493313778,0.0547693,692,19.3132,170,178,186,207
19,0603_hek_control_1,1748944493320289,0.042512,744.5,18.1384,170,178,185,207
19,0603_hek_control_1,1748944493322185,0.0375788,693.5,20.6882,171,178,186,202
19,0603_hek_control_1,1748944493358195,0.0261671,656,20.2855,172,178,186,202
19,0603_hek_control_1,1748944493425989,0.0254791,715,19.799,171,178,186,207
19,0603_hek_control_1,1748944493427384,0.0358775,750,21.3776,172,180,188,210
19,0603_hek_control_1,1748944493433805,0.0542852,897,21.1424,170,178,186,205
19,0603_hek_control_1,1748944493438988,0.0399427,976,22.1133,171,179,188,211
19,0603_hek_control_1,1748944493450182,0.0480256,718,20.6155,170,178,186,201
19,0603_hek_control_1,1748944493454535,0.0429683,777,19.8872,170,178,188,213
19,0603_hek_control_1,1748944493473985,0.0214163,775,20.5791,170,177,185,209
19,0603_hek_control_1,1748944493477196,0.0390864,738.5,20.9165,171,180,187,209
19,0603_hek_control_1,1748944493478194,0.028421,947.5,19.8242,171,177,182,196
19,0603_hek_control_1,1748944493481453,0.0643038,683.5,19.9249,170,178,186,207
19,0603_hek_control_1,1748944493481608,0.024918,701,19.8368,170,178,187,207
19,0603_hek_control_1,1748944493483592,0.0593466,827.5,21.5291,170,178,188,205
19,0603_hek_control_1,1748944493488988,0.0431507,948,22.102,170,180,189,211
19,0603_hek_control_1,1748944493499387,0.0472045,701,21.0832,172,179,186,202
19,0603_hek_control_1,1748944493528076,0.0390549,795.5,21.5523,169,177,185,205
19,0603_hek_control_1,1748944493528787,0.0382025,953.5,21.7715,171,179,186,208
19,0603_hek_control_1,1748944493531981,0.0190249,785.5,21.0238,171,179,187,205
19,0603_hek_control_1,1748944493532186,0.0272623,643.5,19.6214,171,178,186,202
19,0603_hek_control_1,1748944493538187,0.0484714,927.5,21.095,170,178,186,207
19,0603_hek_control_1,1748944493552587,0.0435726,864,21.4826,170,178,188,210
19,0603_hek_control_1,1748944493556980,0.0396563,562.5,18.9868,170,178,185,199
19,0603_hek_control_1,1748944493560985,0.0434139,722,21.0119,172,180,187,204
19,0603_hek_control_1,1748944493568397,0.0658308,861,21.2955,170,178,186,204
19,0603_hek_control_1,1748944493568596,0.0477692,778.5,21.2485,170,178,186,207
19,0603_hek_control_1,1748944493572784,0.0266462,840,21.0357,172,178,186,208
19,0603_hek_control_1,1748944493576806,0.0469223,641.5,19.0394,170,178,186,203
19,0603_hek_control_1,1748944493579995,0.0685297,718,20.3101,170,178,186,205
19,0603_hek_control_1,1748944493587382,0.0523584,727,20.0125,170,178,186,205
19,0603_hek_control_1,1748944493595583,0.0370896,683.5,19.352,170,178,185,205
19,0603_hek_control_1,1748944493601188,0.0602131,1033.5,21.8632,170,178,188,221
