Batch,Condition,Timestamp_us,Deformability,Area,RingRatio,Brightness_Q1,Brightness_Q2,Brightness_Q3,Brightness_Q4
20,0603_hek_10uM_1h_1940_1,1748951407581480,0.0732549,687.5,21.2603,169,177,185,205
20,0603_hek_10uM_1h_1940_1,1748951407591055,0.0516303,705,19.4422,169,175,184,205
20,0603_hek_10uM_1h_1940_1,1748951407601460,0.0376819,679.5,21.0476,169,176,183,213
20,0603_hek_10uM_1h_1940_1,1748951407621065,0.184052,1308.5,23.8118,168,174,184,206
20,0603_hek_10uM_1h_1940_1,1748951407629662,0.0703545,920.5,21.5986,168,174,181,202
20,0603_hek_10uM_1h_1940_1,1748951407636455,0.055541,629,19.2484,168,174,181,208
20,0603_hek_10uM_1h_1940_1,1748951407646870,0.0405187,791,20.2855,169,177,184,203
20,0603_hek_10uM_1h_1940_1,1748951407651470,0.0679546,751.5,20.9762,169,176,185,205
20,0603_hek_10uM_1h_1940_1,1748951407658662,0.0351552,980,22.5278,169,176,185,207
20,0603_hek_10uM_1h_1940_1,1748951407660458,0.0453473,741,19.8997,168,174,183,211
20,0603_hek_10uM_1h_1940_1,1748951407666051,0.0577474,345.5,15.748,165,172,177,198
20,0603_hek_10uM_1h_1940_1,1748951407693062,0.0444951,898.5,22.3159,169,177,184,203
20,0603_hek_10uM_1h_1940_1,1748951407700272,0.10839,1132.5,23.4414,168,176,185,205
20,0603_hek_10uM_1h_1940_1,1748951407746266,0.0846973,657.5,19.1703,166,172,180,199
20,0603_hek_10uM_1h_1940_1,1748951407758263,0.0494931,714.5,17.6352,168,176,185,204
20,0603_hek_10uM_1h_1940_1,1748951407780860,0.061925,636,20.1742,169,177,182,205
20,0603_hek_10uM_1h_1940_1,1748951407784060,0.0359756,639.5,18.3984,168,174,181,210
20,0603_hek_10uM_1h_1940_1,1748951407791862,0.0841969,856,21.1896,169,174,183,211
20,0603_hek_10uM_1h_1940_1,1748951407805057,0.0680436,787.5,19.1311,168,175,181,201
20,0603_hek_10uM_1h_1940_1,1748951407811854,0.085815,628,15.748,165,170,176,191
20,0603_hek_10uM_1h_1940_1,1748951407812467,0.0847361,540.5,19.8997,169,176,184,205
20,0603_hek_10uM_1h_1940_1,1748951407821256,0.15588,899,20.9643,168,174,183,206
20,0603_hek_10uM_1h_1940_1,1748951407824544,0.0867845,951.5,22.9456,168,176,186,208
20,0603_hek_10uM_1h_1940_1,1748951407831862,0.0549797,868.5,20.6034,169,175,184,203
20,0603_hek_10uM_1h_1940_1,1748951407832459,0.0401281,676.5,20.1246,168,175,183,209
20,0603_hek_10uM_1h_1940_1,1748951407833271,0.0522834,605,17.8746,168,174,181,199
20,0603_hek_10uM_1h_1940_1,1748951407844050,0.0799022,403,15.7797,165,171,177,190
20,0603_hek_10uM_1h_1940_1,1748951407849255,0.0555355,620,19.6342,168,177,184,205
20,0603_hek_10uM_1h_1940_1,1748951407850452,0.0693063,678.5,20.2237,168,174,181,201
20,0603_hek_10uM_1h_1940_1,1748951407862455,0.146458,374.5,16.3554,168,174,181,212
20,0603_hek_10uM_1h_1940_1,1748951407877462,0.0396495,651.5,20.6277,169,177,185,199
20,0603_hek_10uM_1h_1940_1,1748951407898455,0.0715128,308,15.8745,168,172,179,197
20,0603_hek_10uM_1h_1940_1,1748951407898663,0.0643207,704.5,17.6918,167,173,180,204
20,0603_hek_10uM_1h_1940_1,1748951407899466,0.041025,726.5,20.7605,169,177,183,205
20,0603_hek_10uM_1h_1940_1,1748951407903258,0.0999277,838,22.2823,169,176,185,207
20,0603_hek_10uM_1h_1940_1,1748951407905652,0.0426642,667,19.685,169,174,182,200
20,0603_hek_10uM_1h_1940_1,1748951407908704,0.0909754,668.5,19.9249,169,177,186,210
20,0603_hek_10uM_1h_1940_1,1748951407912933,0.0874447,828.5,21.0594,169,177,185,207
20,0603_hek_10uM_1h_1940_1,1748951407930671,0.0630739,709,18.9077,169,174,183,203
20,0603_hek_10uM_1h_1940_1,1748951407943856,0.0581745,687.5,19.9123,169,175,181,201
20,0603_hek_10uM_1h_1940_1,1748951407949545,0.0480775,580,19.1833,169,176,182,205
20,0603_hek_10uM_1h_1940_1,1748951407955459,0.0416991,584,19.4936,168,174,180,198
20,0603_hek_10uM_1h_1940_1,1748951407956457,0.0804778,914,19.0657,168,173,182,209
20,0603_hek_10uM_1h_1940_1,1748951407965056,0.0814525,730.5,20.5426,168,174,182,205
20,0603_hek_10uM_1h_1940_1,1748951407966453,0.0502085,744.5,21.1542,169,174,184,205
20,0603_hek_10uM_1h_1940_1,1748951407971925,0.0624146,844.5,20.6761,168,174,183,203
20,0603_hek_10uM_1h_1940_1,1748951407978462,0.0623506,579.5,19.3649,169,177,186,203
20,0603_hek_10uM_1h_1940_1,1748951407984856,0.0484223,821.5,20.664,166,174,181,202
20,0603_hek_10uM_1h_1940_1,1748951407997454,0.0374112,516.5,17.7482,168,176,181,202
20,0603_hek_10uM_1h_1940_1,1748951407997667,0.0830148,1063.5,22.8583,168,174,182,203
20,0603_hek_10uM_1h_1940_1,1748951407997864,0.0603754,542.5,19.5064,168,174,181,206
20,0603_hek_10uM_1h_1940_1,1748951408005659,0.12221,307.5,16,165,172,179,202
20,0603_hek_10uM_1h_1940_1,1748951408007919,0.0639077,1061,20.1494,168,174,183,205
20,0603_hek_10uM_1h_1940_1,1748951408014472,0.0816182,895.5,20.3838,168,174,181,201
20,0603_hek_10uM_1h_1940_1,1748951408022649,0.0997515,336,15.4758,166,172,180,197
20,0603_hek_10uM_1h_1940_1,1748951408037152,0.0443211,733,18.9737,169,174,184,204
20,0603_hek_10uM_1h_1940_1,1748951408052057,0.0963024,311,15.7639,168,174,180,203
20,0603_hek_10uM_1h_1940_1,1748951408094464,0.0256119,979.5,22.3159,169,177,186,206
20,0603_hek_10uM_1h_1940_1,1748951408095556,0.112846,800.5,20.9523,168,174,184,209
20,0603_hek_10uM_1h_1940_1,1748951408100058,0.0525315,681.5,20.1122,169,177,186,209
20,0603_hek_10uM_1h_1940_1,1748951408102658,0.0448934,630,18.9473,169,175,183,204
20,0603_hek_10uM_1h_1940_1,1748951408106854,0.0631725,698.5,20.3961,169,176,184,212
20,0603_hek_10uM_1h_1940_1,1748951408109055,0.0915425,1130.5,21.8174,168,176,185,212
20,0603_hek_10uM_1h_1940_1,1748951408110652,0.0669021,903.5,21.5407,169,177,182,205
20,0603_hek_10uM_1h_1940_1,1748951408118660,0.0512644,1043.5,19.3778,168,174,181,202
20,0603_hek_10uM_1h_1940_1,1748951408122657,0.0536673,509,18.3439,166,172,178,191
20,0603_hek_10uM_1h_1940_1,1748951408138556,0.0377169,373.5,16.2942,168,172,178,191
20,0603_hek_10uM_1h_1940_1,1748951408140253,0.0573435,509,19.1311,166,172,180,203
20,0603_hek_10uM_1h_1940_1,1748951408141256,0.0960413,814,21.319,169,177,186,211
20,0603_hek_10uM_1h_1940_1,1748951408144254,0.0350636,546,18.8282,168,175,185,201
20,0603_hek_10uM_1h_1940_1,1748951408147870,0.0461179,932,17.8185,168,174,180,199
20,0603_hek_10uM_1h_1940_1,1748951408148554,0.0582901,572,19.2094,168,174,181,203
20,0603_hek_10uM_1h_1940_1,1748951408150079,0.0857166,882,22.2486,168,174,185,212
20,0603_hek_10uM_1h_1940_1,1748951408157258,0.035362,396.5,17.1464,168,174,184,207
20,0603_hek_10uM_1h_1940_1,1748951408168865,0.112334,1337.5,24.5662,168,175,185,218
20,0603_hek_10uM_1h_1940_1,1748951408169081,0.0471797,687,20.3224,167,174,181,206
20,0603_hek_10uM_1h_1940_1,1748951408169461,0.0634063,888.5,21.7025,168,174,185,208
20,0603_hek_10uM_1h_1940_1,1748951408171257,0.0563968,622,20.3101,169,174,185,204
20,0603_hek_10uM_1h_1940_1,1748951408189465,0.123758,1003.5,21.5291,167,173,180,201
20,0603_hek_10uM_1h_1940_1,1748951408190052,0.0576299,344,16.6132,167,172,179,202
20,0603_hek_10uM_1h_1940_1,1748951408205253,0.0536939,355,16.2942,168,174,180,199
20,0603_hek_10uM_1h_1940_1,1748951408217055,0.0301659,714,17.6635,168,174,180,204
20,0603_hek_10uM_1h_1940_1,1748951408227861,0.034656,955,22.3942,169,176,186,208
20,0603_hek_10uM_1h_1940_1,1748951408232088,0.0818832,795.5,21.5523,169,178,186,210
20,0603_hek_10uM_1h_1940_1,1748951408232850,0.0515779,698.5,17.3781,167,173,180,200
20,0603_hek_10uM_1h_1940_1,1748951408246652,0.0631833,299,15.1493,165,170,176,199
20,0603_hek_10uM_1h_1940_1,1748951408252063,0.0389118,897,21.7371,169,176,186,211
20,0603_hek_10uM_1h_1940_1,1748951408254453,0.0429395,661,20.445,169,176,182,202
20,0603_hek_10uM_1h_1940_1,1748951408258258,0.0747757,707.5,20.1122,168,174,185,207
20,0603_hek_10uM_1h_1940_1,1748951408265465,0.0890506,687.5,20,167,176,185,210
20,0603_hek_10uM_1h_1940_1,1748951408266474,0.0508743,712,20.3224,169,176,184,202
20,0603_hek_10uM_1h_1940_1,1748951408267457,0.0457194,763.5,21.0832,169,177,186,199
20,0603_hek_10uM_1h_1940_1,1748951408279453,0.0339508,656,19.4679,169,176,182,202
20,0603_hek_10uM_1h_1940_1,1748951408283457,0.0590451,788,20.6882,168,174,185,206
20,0603_hek_10uM_1h_1940_1,1748951408283664,0.0997407,360,17.1901,167,174,180,201
20,0603_hek_10uM_1h_1940_1,1748951408313864,0.0417748,1087.5,23.0217,168,176,186,213
20,0603_hek_10uM_1h_1940_1,1748951408329659,0.0619136,847,21.8861,169,177,186,210
20,0603_hek_10uM_1h_1940_1,1748951408341857,0.0708807,916.5,23.1625,168,174,185,210
20,0603_hek_10uM_1h_1940_1,1748951408361255,0.0382344,791,17.7482,169,175,181,197
20,0603_hek_10uM_1h_1940_1,1748951408364905,0.0584853,685,20.8447,169,175,184,208
20,0603_hek_10uM_1h_1940_1,1748951408377256,0.0516286,902.5,22.0454,169,177,186,214
20,0603_hek_10uM_1h_1940_1,1748951408381593,0.0589282,1036.5,18.735,168,175,183,206
20,0603_hek_10uM_1h_1940_1,1748951408384257,0.0692483,1125.5,20.1742,168,175,183,202
20,0603_hek_10uM_1h_1940_1,1748951408391254,0.0192529,773.5,21.6102,169,177,186,207
20,0603_hek_10uM_1h_1940_1,1748951408404061,0.0679962,1024,23.3238,169,178,186,205
20,0603_hek_10uM_1h_1940_1,1748951408406059,0.0750211,773,20.137,168,176,185,210
20,0603_hek_10uM_1h_1940_1,1748951408407254,0.05544,642,19.8997,169,177,184,205
20,0603_hek_10uM_1h_1940_1,1748951408410249,0.0610839,620.5,19.975,169,177,185,203
20,0603_hek_10uM_1h_1940_1,1748951408424056,0.0920303,809.5,21.2955,168,174,180,213
20,0603_hek_10uM_1h_1940_1,1748951408443668,0.0944021,503,16.6733,166,172,181,207
20,0603_hek_10uM_1h_1940_1,1748951408458260,0.0515724,507.5,18.9473,169,177,185,205
20,0603_hek_10uM_1h_1940_1,1748951408459859,0.11016,919.5,22.6053,168,174,185,219
20,0603_hek_10uM_1h_1940_1,1748951408461254,0.0609204,811,21.6795,168,177,186,210
20,0603_hek_10uM_1h_1940_1,1748951408480265,0.0914382,662,17.0294,166,171,176,194
20,0603_hek_10uM_1h_1940_1,1748951408486071,0.0607168,856.5,23.1625,169,176,186,207
20,0603_hek_10uM_1h_1940_1,1748951408498692,0.0656676,626.5,17.9304,166,173,180,195
20,0603_hek_10uM_1h_1940_1,1748951408541862,0.0312662,363.5,16.9706,166,173,180,198
20,0603_hek_10uM_1h_1940_1,1748951408551054,0.0537248,584.5,20.2731,169,177,185,205
20,0603_hek_10uM_1h_1940_1,1748951408564062,0.0853879,957.5,22.6495,169,177,186,210
20,0603_hek_10uM_1h_1940_1,1748951408573921,0.0179712,796,20.1246,169,174,181,195
20,0603_hek_10uM_1h_1940_1,1748951408574070,0.042012,795.5,17.3061,167,173,180,203
20,0603_hek_10uM_1h_1940_1,1748951408579856,0.0487348,311.5,15.2315,166,174,180,198
20,0603_hek_10uM_1h_1940_1,1748951408580054,0.0535419,515.5,18.0416,166,173,180,202
20,0603_hek_10uM_1h_1940_1,1748951408581252,0.101908,697.5,20.9762,168,176,185,209
20,0603_hek_10uM_1h_1940_1,1748951408582258,0.053596,935,20.347,169,174,181,199
20,0603_hek_10uM_1h_1940_1,1748951408584454,0.0993456,295.5,15.7162,166,172,180,202
20,0603_hek_10uM_1h_1940_1,1748951408586654,0.124195,797,21.1424,168,176,185,210
20,0603_hek_10uM_1h_1940_1,1748951408586870,0.0661075,873,22.0567,169,176,185,210
20,0603_hek_10uM_1h_1940_1,1748951408590454,0.0664554,1036.5,23.5903,168,174,185,204
20,0603_hek_10uM_1h_1940_1,1748951408594264,0.052688,622.5,17.4929,168,175,183,202
20,0603_hek_10uM_1h_1940_1,1748951408600866,0.0641821,535,17.8885,165,172,178,197
20,0603_hek_10uM_1h_1940_1,1748951408611459,0.0552609,814.5,22.7266,169,177,186,205
20,0603_hek_10uM_1h_1940_1,1748951408620733,0.0714073,862,21.7601,169,177,186,207
20,0603_hek_10uM_1h_1940_1,1748951408621341,0.0553955,797,22.0681,168,177,185,213
20,0603_hek_10uM_1h_1940_1,1748951408630258,0.0405357,617.5,20.8087,167,173,180,203
20,0603_hek_10uM_1h_1940_1,1748951408632258,0.0805669,1063,23.2594,168,174,181,208
20,0603_hek_10uM_1h_1940_1,1748951408633454,0.0915871,876.5,21.436,169,176,186,206
20,0603_hek_10uM_1h_1940_1,1748951408635041,0.0481015,714.5,19.5704,169,176,185,209
20,0603_hek_10uM_1h_1940_1,1748951408636463,0.0467165,912,22.0681,169,177,186,210
20,0603_hek_10uM_1h_1940_1,1748951408637669,0.183999,829.5,22.2598,169,178,187,216
20,0603_hek_10uM_1h_1940_1,1748951408637871,0.058011,970.5,24.1247,169,176,186,210
20,0603_hek_10uM_1h_1940_1,1748951408638256,0.0444381,632.5,20.0624,169,178,186,207
20,0603_hek_10uM_1h_1940_1,1748951408639660,0.0495384,606.5,19.6342,167,174,181,209
20,0603_hek_10uM_1h_1940_1,1748951408643655,0.0624403,912,21.0594,168,174,182,207
20,0603_hek_10uM_1h_1940_1,1748951408648856,0.0274415,392,17.5926,169,174,180,195
20,0603_hek_10uM_1h_1940_1,1748951408649269,0.0516074,846.5,21.225,169,177,186,211
20,0603_hek_10uM_1h_1940_1,1748951408654455,0.0196273,800.5,20.4328,169,175,184,200
20,0603_hek_10uM_1h_1940_1,1748951408655065,0.133512,1295,24.7184,169,176,185,218
20,0603_hek_10uM_1h_1940_1,1748951408655855,0.134524,721.5,20.9284,168,174,182,205
20,0603_hek_10uM_1h_1940_1,1748951408658655,0.0406901,744,21.1542,169,177,186,210
20,0603_hek_10uM_1h_1940_1,1748951408664253,0.0509652,681,19.4936,168,175,183,202
20,0603_hek_10uM_1h_1940_1,1748951408671855,0.0539544,706.5,20.6519,168,174,183,209
20,0603_hek_10uM_1h_1940_1,1748951408677252,0.103329,796,21.2955,168,178,186,210
20,0603_hek_10uM_1h_1940_1,1748951408683179,0.047327,891.5,21.3307,168,174,182,211
20,0603_hek_10uM_1h_1940_1,1748951408684260,0.0500213,627,19.352,169,177,185,210
20,0603_hek_10uM_1h_1940_1,1748951408684409,0.0500213,627,19.352,169,177,185,210
20,0603_hek_10uM_1h_1940_1,1748951408688656,0.0643145,883.5,22.6716,169,178,187,207
20,0603_hek_10uM_1h_1940_1,1748951408688933,0.129909,878,22.4833,168,176,186,224
20,0603_hek_10uM_1h_1940_1,1748951408691267,0.0745239,803,21.436,168,174,182,209
20,0603_hek_10uM_1h_1940_1,1748951408692281,0.0362782,603.5,17.3638,167,173,180,203
20,0603_hek_10uM_1h_1940_1,1748951408694116,0.07228,714,20.3838,169,177,184,204
20,0603_hek_10uM_1h_1940_1,1748951408698920,0.0960501,995.5,22.8035,169,177,186,203
20,0603_hek_10uM_1h_1940_1,1748951408700273,0.0411633,724,20.8207,169,175,185,207
20,0603_hek_10uM_1h_1940_1,1748951408700652,0.0564458,820,18.6682,168,174,183,205
20,0603_hek_10uM_1h_1940_1,1748951408707456,0.0903272,917,22.8254,168,174,185,210
20,0603_hek_10uM_1h_1940_1,1748951408715120,0.0333478,818,20.6034,169,176,181,205
20,0603_hek_10uM_1h_1940_1,1748951408718865,0.123511,826,21.1778,168,174,185,218
20,0603_hek_10uM_1h_1940_1,1748951408721657,0.0608902,1000.5,21.1896,168,176,184,209
20,0603_hek_10uM_1h_1940_1,1748951408721878,0.0617953,840,20.6277,169,174,185,210
20,0603_hek_10uM_1h_1940_1,1748951408723649,0.0545874,658.5,20.0998,169,176,185,212
20,0603_hek_10uM_1h_1940_1,1748951408726847,0.0927519,397.5,16.9706,168,173,180,203
20,0603_hek_10uM_1h_1940_1,1748951408728652,0.0580164,761.5,20.0749,169,176,184,206
20,0603_hek_10uM_1h_1940_1,1748951408731655,0.0354621,966,22.0794,169,176,185,210
20,0603_hek_10uM_1h_1940_1,1748951408734255,0.0592384,635,20.0624,169,176,186,214
20,0603_hek_10uM_1h_1940_1,1748951408734662,0.059918,920.5,22.6716,169,177,184,205
20,0603_hek_10uM_1h_1940_1,1748951408735057,0.0477642,1145,23.6008,166,174,183,203
20,0603_hek_10uM_1h_1940_1,1748951408737278,0.0551173,350,16.5529,167,173,180,204
20,0603_hek_10uM_1h_1940_1,1748951408745679,0.024667,765.5,20.6761,168,174,182,199
20,0603_hek_10uM_1h_1940_1,1748951408745929,0.0875576,808,22.0227,169,177,186,214
20,0603_hek_10uM_1h_1940_1,1748951408746352,0.106444,1237.5,24.135,169,175,185,227
20,0603_hek_10uM_1h_1940_1,1748951408748663,0.0834604,822.5,21.319,169,175,185,205
20,0603_hek_10uM_1h_1940_1,1748951408754454,0.112472,802.5,22.3607,169,176,185,208
20,0603_hek_10uM_1h_1940_1,1748951408760863,0.0352041,643,19.0394,169,176,183,210
20,0603_hek_10uM_1h_1940_1,1748951408761669,0.0427433,705.5,19.4294,169,177,186,210
20,0603_hek_10uM_1h_1940_1,1748951408761874,0.0592685,764.5,20.7364,169,177,184,204
20,0603_hek_10uM_1h_1940_1,1748951408761998,0.0592685,764.5,20.7364,169,177,184,204
20,0603_hek_10uM_1h_1940_1,1748951408766061,0.0541564,586,19.8116,168,177,186,211
20,0603_hek_10uM_1h_1940_1,1748951408767718,0.0436416,860,17.6494,168,174,180,201
20,0603_hek_10uM_1h_1940_1,1748951408770652,0.0470366,599.5,17.5642,168,174,181,205
20,0603_hek_10uM_1h_1940_1,1748951408774451,0.0987836,695.5,19.6977,169,176,185,207
20,0603_hek_10uM_1h_1940_1,1748951408775255,0.146702,888.5,21.8975,169,176,185,215
20,0603_hek_10uM_1h_1940_1,1748951408775465,0.143118,806.5,22.3383,169,178,186,209
20,0603_hek_10uM_1h_1940_1,1748951408779253,0.0444338,706.5,20.199,169,176,182,202
20,0603_hek_10uM_1h_1940_1,1748951408782310,0.107212,842.5,21.5986,169,175,185,218
20,0603_hek_10uM_1h_1940_1,1748951408783913,0.057485,770,21.0832,169,176,185,207
20,0603_hek_10uM_1h_1940_1,1748951408791653,0.0772996,937,21.8632,169,176,185,207
20,0603_hek_10uM_1h_1940_1,1748951408795087,0.116254,900.5,22.5832,169,176,186,205
20,0603_hek_10uM_1h_1940_1,1748951408799054,0.0706901,759,20.7966,169,177,185,203
20,0603_hek_10uM_1h_1940_1,1748951408800657,0.0571477,694.5,21.4942,169,177,186,209
20,0603_hek_10uM_1h_1940_1,1748951408802070,0.0956758,1036,24.0312,168,176,185,213
20,0603_hek_10uM_1h_1940_1,1748951408805654,0.0621092,981,22.2711,168,174,183,205
20,0603_hek_10uM_1h_1940_1,1748951408808257,0.0543301,808.5,21.166,168,177,185,210
20,0603_hek_10uM_1h_1940_1,1748951408822858,0.084502,801.5,21.1424,168,177,185,206
20,0603_hek_10uM_1h_1940_1,1748951408826864,0.0410214,719,20.7485,169,177,185,203
20,0603_hek_10uM_1h_1940_1,1748951408830858,0.0131882,861,20.7846,168,174,181,196
20,0603_hek_10uM_1h_1940_1,1748951408835455,0.0740505,862.5,21.8289,169,177,185,208
20,0603_hek_10uM_1h_1940_1,1748951408837654,0.0465085,635,19.799,169,177,185,210
20,0603_hek_10uM_1h_1940_1,1748951408858654,0.0821111,738.5,20.1246,168,174,185,206
20,0603_hek_10uM_1h_1940_1,1748951408862064,0.0841641,1088.5,24.2796,168,177,186,212
20,0603_hek_10uM_1h_1940_1,1748951408865653,0.0666162,767.5,21.225,168,174,183,211
20,0603_hek_10uM_1h_1940_1,1748951408889263,0.0563059,706,19.8746,168,176,185,207
20,0603_hek_10uM_1h_1940_1,1748951408889473,0.0420257,573.5,19.2484,168,174,183,202
20,0603_hek_10uM_1h_1940_1,1748951408892060,0.0740088,776,20.8686,166,174,182,210
20,0603_hek_10uM_1h_1940_1,1748951408900252,0.0507388,769,19.4551,168,175,184,205
20,0603_hek_10uM_1h_1940_1,1748951408901645,0.048777,629,18.868,169,174,183,210
20,0603_hek_10uM_1h_1940_1,1748951408903856,0.11645,1004,23.8747,169,177,186,212
20,0603_hek_10uM_1h_1940_1,1748951408904957,0.0653128,359.5,15.1987,165,170,177,194
20,0603_hek_10uM_1h_1940_1,1748951408906860,0.108869,777.5,21.2368,168,176,186,208
20,0603_hek_10uM_1h_1940_1,1748951408912262,0.101484,1238.5,24.052,168,176,185,218
20,0603_hek_10uM_1h_1940_1,1748951408943053,0.0393747,592,18.8547,169,177,187,210
20,0603_hek_10uM_1h_1940_1,1748951408946855,0.0773317,832,21.3542,168,174,185,210
20,0603_hek_10uM_1h_1940_1,1748951408949457,0.0365457,801,21.3307,169,177,185,210
20,0603_hek_10uM_1h_1940_1,1748951408952475,0.0714898,653.5,20.7846,168,174,183,204
20,0603_hek_10uM_1h_1940_1,1748951408952667,0.0494299,591,15.843,167,173,180,201
20,0603_hek_10uM_1h_1940_1,1748951408959656,0.0632114,1089.5,22.5499,169,177,186,207
20,0603_hek_10uM_1h_1940_1,1748951408980461,0.101111,702.5,19.5064,168,173,180,202
20,0603_hek_10uM_1h_1940_1,1748951409010659,0.0406451,674,20.2855,169,174,182,199
20,0603_hek_10uM_1h_1940_1,1748951409019856,0.0405656,553.5,19.1572,166,174,181,207
20,0603_hek_10uM_1h_1940_1,1748951409026064,0.0631075,988,22.3495,168,176,186,205
20,0603_hek_10uM_1h_1940_1,1748951409050464,0.0916174,756.5,22.4611,169,176,186,211
20,0603_hek_10uM_1h_1940_1,1748951409051056,0.0485134,736,17.2916,166,174,185,207
20,0603_hek_10uM_1h_1940_1,1748951409058251,0.0436449,465.5,18.303,168,174,181,202
20,0603_hek_10uM_1h_1940_1,1748951409058457,0.0544482,558.5,19.4422,168,174,183,204
20,0603_hek_10uM_1h_1940_1,1748951409060073,0.0506055,878.5,22.2261,166,172,180,211
20,0603_hek_10uM_1h_1940_1,1748951409061253,0.079157,717,21.5523,168,177,185,207
20,0603_hek_10uM_1h_1940_1,1748951409073055,0.0946316,757,20.6519,169,177,186,207
20,0603_hek_10uM_1h_1940_1,1748951409076260,0.0719789,590.5,19.8872,167,173,181,202
20,0603_hek_10uM_1h_1940_1,1748951409077844,0.0230072,372.5,18.6949,168,173,180,202
20,0603_hek_10uM_1h_1940_1,1748951409085054,0.0800584,302,16.2019,167,173,179,196
20,0603_hek_10uM_1h_1940_1,1748951409085652,0.100048,827,19.8116,168,174,181,201
20,0603_hek_10uM_1h_1940_1,1748951409086450,0.0643315,585,20.7966,169,176,182,202
20,0603_hek_10uM_1h_1940_1,1748951409090860,0.0764999,880,22.891,169,177,186,207
20,0603_hek_10uM_1h_1940_1,1748951409094558,0.0748049,637,19.3907,168,174,183,206
20,0603_hek_10uM_1h_1940_1,1748951409094945,0.0811001,1083.5,24.1868,169,176,185,219
21,0603_hek_10uM_1h_1940_1,1748951409096039,0.0882013,612,19.8494,168,174,181,209
21,0603_hek_10uM_1h_1940_1,1748951409096220,0.020285,368,15.5403,166,170,176,194
21,0603_hek_10uM_1h_1940_1,1748951409097684,0.0333279,278,15.7956,165,170,174,186
21,0603_hek_10uM_1h_1940_1,1748951409103478,0.0238312,668,19.7231,169,178,186,203
21,0603_hek_10uM_1h_1940_1,1748951409105670,0.014094,825.5,20.2978,169,174,181,197
21,0603_hek_10uM_1h_1940_1,1748951409114462,0.0834629,635.5,20.5305,169,177,185,207
21,0603_hek_10uM_1h_1940_1,1748951409114671,0.0438784,1143.5,20.6034,167,173,180,199
21,0603_hek_10uM_1h_1940_1,1748951409117267,0.0503926,815,21.1778,168,176,185,207
21,0603_hek_10uM_1h_1940_1,1748951409119744,0.0437708,748.5,21.5639,169,177,185,205
21,0603_hek_10uM_1h_1940_1,1748951409125331,0.077039,921,23.1517,169,177,185,213
21,0603_hek_10uM_1h_1940_1,1748951409129258,0.0559579,723,20.2485,169,177,186,203
21,0603_hek_10uM_1h_1940_1,1748951409149268,0.0343815,381.5,17.2482,166,172,178,195
21,0603_hek_10uM_1h_1940_1,1748951409149451,0.0343815,381.5,17.2482,166,172,178,195
21,0603_hek_10uM_1h_1940_1,1748951409149614,0.0489044,676,19.9499,168,174,185,202
21,0603_hek_10uM_1h_1940_1,1748951409153060,0.0644206,675.5,20.1246,168,175,181,207
21,0603_hek_10uM_1h_1940_1,1748951409164649,0.0446774,602.5,20.137,169,177,183,200
21,0603_hek_10uM_1h_1940_1,1748951409168648,0.0623892,596.5,19.5704,169,177,186,207
21,0603_hek_10uM_1h_1940_1,1748951409169851,0.0666029,868,21.587,169,177,186,205
21,0603_hek_10uM_1h_1940_1,1748951409188351,0.0487768,1103.5,22.7816,169,177,184,203
21,0603_hek_10uM_1h_1940_1,1748951409189065,0.0370541,562.5,17.6777,168,176,185,207
21,0603_hek_10uM_1h_1940_1,1748951409190456,0.0610612,366,15.3297,166,171,177,194
21,0603_hek_10uM_1h_1940_1,1748951409195248,0.0659378,698.5,20.5548,168,173,185,206
21,0603_hek_10uM_1h_1940_1,1748951409200055,0.0504567,1149,22.5721,169,177,187,207
21,0603_hek_10uM_1h_1940_1,1748951409201849,0.0478049,656.5,19.799,168,174,181,208
21,0603_hek_10uM_1h_1940_1,1748951409202441,0.0881361,460,17.088,166,171,178,195
21,0603_hek_10uM_1h_1940_1,1748951409258256,0.0545545,762,18.8547,169,175,181,201
21,0603_hek_10uM_1h_1940_1,1748951409263047,0.0534885,588,19.5448,169,177,185,205
21,0603_hek_10uM_1h_1940_1,1748951409284449,0.0531683,972.5,19.1181,167,174,181,204
21,0603_hek_10uM_1h_1940_1,1748951409292535,0.0441746,549.5,19.4036,169,175,182,205
21,0603_hek_10uM_1h_1940_1,1748951409296048,0.0533344,741,21.2014,168,176,182,206
21,0603_hek_10uM_1h_1940_1,1748951409297445,0.0701064,615.5,19.2484,168,174,181,203
21,0603_hek_10uM_1h_1940_1,1748951409322453,0.07773,719.5,20.4695,168,176,185,205
21,0603_hek_10uM_1h_1940_1,1748951409326854,0.0454084,889.5,22.0114,169,178,186,207
21,0603_hek_10uM_1h_1940_1,1748951409335120,0.061744,885,23.0976,168,174,185,210
21,0603_hek_10uM_1h_1940_1,1748951409336252,0.0168507,830,20.6155,169,175,181,201
21,0603_hek_10uM_1h_1940_1,1748951409344655,0.0843433,691.5,20.3715,169,176,185,207
21,0603_hek_10uM_1h_1940_1,1748951409345895,0.0615096,462.5,17.6918,168,172,180,197
21,0603_hek_10uM_1h_1940_1,1748951409350249,0.0475473,482,18.3303,166,174,181,205
21,0603_hek_10uM_1h_1940_1,1748951409360845,0.0571155,671.5,20.8686,169,177,186,207
21,0603_hek_10uM_1h_1940_1,1748951409363669,0.0480201,803,21.2132,169,177,185,211
21,0603_hek_10uM_1h_1940_1,1748951409367051,0.0289267,495.5,16.7929,168,173,178,194
